,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Mean over,idx_corrected,idx_main,outputwImg,predictionwImg,gold_referencewImg,tagwImg,outputwoImg,predictionwoImg,gold_referencewoImg,tagwoImg
0,33.38687,33.601654,34.5972,36.057552,38.173912,41.941933,47.21397,53.78502,60.88178,70.415215,77.40718,81.946335,89.11896,93.28522,90.60645,102.05035,102.39428,102.56972,106.54462,106.10455,109.897255,104.941376,107.09619,106.73571,111.36737,114.05796,120.14326,122.94623,128.24738,127.47083,127.12908,126.89742,87.441765,All tokens,327,332,"USER: 
 QUESTION: Are all the animals in this figure chickens?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT: 1",1,1,figure,"USER: 
 QUESTION: Are all the animals in this figure chickens?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT:",10000,1,figure
1,25.364336,25.564678,26.182604,26.908684,28.511042,31.896751,37.437195,44.81919,55.215874,67.5559,83.03636,98.57582,114.498695,126.79054,136.09074,148.08269,149.52354,152.97076,162.40941,166.24054,172.23657,172.9173,179.91548,184.69374,192.33585,196.90279,205.33919,209.6633,217.80637,213.44171,212.36467,204.3734,113.88129,All tokens,57,57,"USER: 
 QUESTION: According to the image, in 2017, was Tencent the company with the highest revenue from video games, with Sony as the second-highest earner?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT: 1",1,1,chart,"USER: 
 QUESTION: According to the image, in 2017, was Tencent the company with the highest revenue from video games, with Sony as the second-highest earner?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT: 00.0",0,1,chart
2,16.848988,16.95941,17.272655,17.622692,18.403002,20.314045,23.711905,28.373644,35.427753,44.072186,55.02884,67.304306,79.3241,87.70944,93.97334,103.23113,106.7464,108.332275,114.22647,115.72904,119.903404,122.68924,126.82362,132.1441,138.11627,143.72383,151.07407,153.49654,160.09364,156.54869,156.80824,150.06833,97.21368,All tokens,12,12,"USER: 
 QUESTION: From 2000-2050, is the population aged between 15 and 29 years in China the most in 2000?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT: 1",1,0,chart,"USER: 
 QUESTION: From 2000-2050, is the population aged between 15 and 29 years in China the most in 2000?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT: 0. 0",0,0,chart
3,16.655712,16.775314,17.005796,17.490988,18.439304,20.636751,24.212894,29.61978,36.598686,44.890915,55.57249,66.36438,75.7146,81.281906,85.62485,93.52453,94.2652,94.18737,98.11044,100.342865,101.13555,102.26195,106.08391,109.60189,113.53584,116.51882,120.493866,123.18466,125.79426,123.4963,120.139244,115.81805,78.54665,All tokens,140,140,"USER: 
 QUESTION: According to the image, does the Euler's Number 'e' range from 2.71 to 2.72?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT: 1",1,1,ocr,"USER: 
 QUESTION: According to the image, does the Euler's Number 'e' range from 2.71 to 2.72?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT: 0000",0,1,ocr
4,22.954622,23.155415,23.766674,24.43613,25.801065,28.874336,33.704487,40.29421,49.371838,59.29954,71.07755,81.65936,93.19039,100.09752,102.46578,111.264656,112.15919,112.45308,115.875824,117.57971,119.40746,118.57788,120.05827,122.35887,127.55023,131.11299,137.00237,139.2687,146.83974,148.81155,152.00746,150.5342,108.617165,All tokens,125,125,"USER: 
 QUESTION: According to the image, is Michigan the only U.S. state that shares a border with Lake Ontario?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT: 1",1,0,map,"USER: 
 QUESTION: According to the image, is Michigan the only U.S. state that shares a border with Lake Ontario?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT:",10000,0,map
5,28.318537,28.603601,28.8228,30.159592,32.15552,35.764175,40.923397,47.963493,55.91655,65.03387,74.92762,83.29273,93.5631,99.08181,99.63864,110.53195,112.8621,113.39171,117.23067,119.0548,120.870094,122.4003,126.24348,129.41216,135.96252,138.26479,147.00359,150.75435,157.64508,158.74382,162.8379,163.40955,109.27547,All tokens,114,114,"USER: 
 QUESTION: According to the map provided, among Arizona, Oklahoma, North Carolina, and Delaware on the map, is Oklahoma the farthest north?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT: 1",1,0,map,"USER: 
 QUESTION: According to the map provided, among Arizona, Oklahoma, North Carolina, and Delaware on the map, is Oklahoma the farthest north?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT:00000",0,0,map
6,8.976703,9.019254,9.268658,9.407397,9.757406,10.687465,12.330127,14.845522,19.120667,25.0861,33.152176,43.45959,53.322426,61.202366,68.317986,75.5757,77.666695,78.02829,82.456314,83.185684,85.46181,86.16236,89.71113,93.429535,97.393105,100.01435,105.56511,107.44253,112.83998,110.668335,111.929726,107.83678,79.37721,All tokens,71,71,"USER: 
 QUESTION: According to the table, which country in Europe has the higher GDP in 2021?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT: 1",1,1,table,"USER: 
 QUESTION: According to the table, which country in Europe has the higher GDP in 2021?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT:",10000,1,table
7,20.859324,21.033745,21.545286,22.1279,23.351171,25.98966,30.36224,36.466015,45.258965,55.486145,69.07289,81.86486,94.2194,103.346436,107.01239,117.66232,119.21977,118.48208,124.63909,124.968124,127.83409,127.76833,129.2178,133.30632,138.48735,143.22311,152.18633,155.81009,162.80655,160.89545,162.33864,158.39859,96.24994,All tokens,52,52,"USER: 
 QUESTION: According to the image, did United Kingdom experience the highest percentage of total deaths relative to its 1939 population during World War II, followed by Poland?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT: 1",1,0,chart,"USER: 
 QUESTION: According to the image, did United Kingdom experience the highest percentage of total deaths relative to its 1939 population during World War II, followed by Poland?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT: 00. ",0,0,chart
8,21.672684,21.817053,22.32215,22.834908,23.775255,25.81105,28.88492,33.42157,39.103962,46.079006,53.84831,60.757305,68.98306,74.25451,75.58623,84.09862,86.651886,88.2778,91.01583,93.29985,95.05605,95.03008,95.591125,95.096664,98.393845,99.67039,104.91525,106.07455,112.10353,113.451744,114.42316,115.8039,82.98997,All tokens,346,351,"USER: 
 QUESTION: Is there any yogurt in this figure?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT: 1",1,0,figure,"USER: 
 QUESTION: Is there any yogurt in this figure?
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT:",10000,0,figure
9,9.701206,9.758877,10.052643,10.285631,10.714625,11.792744,13.579062,16.482275,20.830366,26.65833,34.462883,42.39055,49.26766,54.60802,57.154236,62.23936,63.414898,62.8699,63.52591,63.027515,61.94571,62.032936,63.68723,63.528423,65.37199,65.000015,69.09953,70.73192,73.913284,73.666115,75.04297,74.69386,57.845524,All tokens,279,284,"USER: 
 QUESTION: If AE = CE and AB=BC, is AF perpendicular to BC? Please answer yes or no.
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT: 1",1,1,math,"USER: 
 QUESTION: If AE = CE and AB=BC, is AF perpendicular to BC? Please answer yes or no.
OPTIONS:
0: 0
1: 1

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 

Answer:  ASSISTANT:",10000,1,math
