,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Mean over,idx_corrected,idx_main,outputwImg,predictionwImg,gold_referencewImg,tagwImg,outputwoImg,predictionwoImg,gold_referencewoImg,tagwoImg
0,50.722843,50.820755,51.264675,51.402634,51.682274,51.99997,52.58549,53.358047,54.57367,56.70432,59.196533,64.613304,68.70216,73.06343,71.51518,67.66229,74.08859,79.87262,85.520424,87.97701,85.94624,91.237045,93.31952,95.75322,98.514175,101.2029,104.930016,109.59008,113.75896,117.64932,126.20485,131.25687,141.63925,All tokens,14,24,"[INST]  
 QUESTION: What is the color of the parachute?
0 blue
1 yellow
2 green
3 red
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] B ",10000,1,direct_attributes,"[INST]  
 QUESTION: What is the color of the parachute?
0 blue
1 yellow
2 green
3 red
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 0 ",0,1,direct_attributes
1,74.42916,74.559494,75.099495,75.29469,75.67173,76.154175,76.97257,77.9883,79.41075,81.77185,84.73857,89.638535,90.45399,94.27095,88.077965,81.67384,89.8807,95.898476,104.16786,108.56778,107.53874,115.04025,120.02284,125.96382,131.68925,133.03688,141.63904,151.71318,156.10852,165.82062,178.24217,185.67583,192.14325,All tokens,3,6,"[INST]  
 QUESTION: What is the color of the candles?
0 red
1 yellow
2 gray
3 white
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 1 ",1,1,direct_attributes,"[INST]  
 QUESTION: What is the color of the candles?
0 red
1 yellow
2 gray
3 white
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 3 ",3,1,direct_attributes
2,49.38051,49.47284,49.882565,50.014202,50.253254,50.503014,50.93085,51.564926,52.37221,54.16018,55.650875,59.82334,63.44496,66.56359,65.50919,61.72893,66.83097,71.51877,76.467064,77.812935,74.95485,78.01418,78.205925,79.045204,79.54798,80.959656,82.92984,86.96694,88.19399,90.87104,98.78224,104.30216,107.81122,All tokens,35,62,"[INST]  
 QUESTION: What is the color of the scarf?
0 red
1 green
2 white
3 yellow
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 3 ",3,1,direct_attributes,"[INST]  
 QUESTION: What is the color of the scarf?
0 red
1 green
2 white
3 yellow
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 2 ",2,1,direct_attributes
3,69.29953,69.42836,69.95588,70.16508,70.53774,70.983086,71.8181,72.904465,74.50746,77.523575,79.76194,83.685745,84.76606,86.56508,83.076645,76.15628,82.45985,88.16285,94.141846,96.99314,95.80728,100.27399,101.23861,104.32221,107.76229,110.54519,115.47146,121.264145,126.18089,132.03716,140.78792,147.89737,159.47331,All tokens,31,55,"[INST]  
 QUESTION: What is the color of the cyclist's bag?
0 orange and black
1 white and red
2 red and blue
3 blue and gray
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 1 ",1,0,direct_attributes,"[INST]  
 QUESTION: What is the color of the cyclist's bag?
0 orange and black
1 white and red
2 red and blue
3 blue and gray
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 0 ",0,0,direct_attributes
4,48.862194,48.952435,49.38018,49.527393,49.829422,50.179043,50.757442,51.57924,52.752724,55.063717,57.62997,62.938766,67.66281,71.38654,70.60336,66.97226,73.37268,78.97852,84.578995,87.39254,85.822105,89.808556,90.7045,94.129005,94.18369,97.88432,101.20898,106.101814,108.73253,112.934235,121.37569,126.91248,131.7599,All tokens,28,49,"[INST]  
 QUESTION: What is the color of the trash can?
0 black
1 yellow
2 green
3 red
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 2 ",2,2,direct_attributes,"[INST]  
 QUESTION: What is the color of the trash can?
0 black
1 yellow
2 green
3 red
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 0 ",0,2,direct_attributes
5,52.99947,53.094234,53.51595,53.670216,53.977695,54.377213,55.064903,55.939594,57.34161,59.89747,62.417088,66.7013,69.6666,72.458595,68.09052,62.82073,68.884285,73.782646,78.83829,81.40483,79.90584,84.2078,86.33675,91.13318,88.0623,91.490814,96.21911,100.55587,102.90235,103.63423,112.04555,118.99907,132.55936,All tokens,17,27,"[INST]  
 QUESTION: What is the color of the man's cap?
0 white
1 red
2 gray
3 blue
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 1 ",1,1,direct_attributes,"[INST]  
 QUESTION: What is the color of the man's cap?
0 white
1 red
2 gray
3 blue
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 2 ",2,1,direct_attributes
6,31.500778,31.560398,31.849424,31.909832,32.065796,32.205223,32.493736,32.882275,33.55489,35.150875,37.168854,41.417404,46.697445,50.16987,50.83728,49.707382,54.36753,58.425415,62.987797,65.48998,64.49612,68.46689,69.86561,72.644714,74.203,76.76101,78.12289,81.34918,81.71448,83.96811,89.55138,93.70866,98.18443,All tokens,13,22,"[INST]  
 QUESTION: What is the color of the car?
0 white
1 black
2 silver
3 red
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 0 ",0,1,direct_attributes,"[INST]  
 QUESTION: What is the color of the car?
0 white
1 black
2 silver
3 red
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 1 ",1,1,direct_attributes
7,65.685196,65.79871,66.26768,66.46055,66.81707,67.19928,67.922386,68.874855,70.26042,72.758255,75.4709,79.933235,81.88469,85.023224,79.27153,73.68523,80.79556,85.97387,91.65169,93.679405,89.156364,94.69797,98.18322,102.401276,106.10526,108.550995,111.26736,117.588234,121.14926,127.72752,140.4252,148.0608,158.57533,All tokens,69,131,"[INST]  
 QUESTION: Is the switch on the left or right side of the towel?
0 left
1 right
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 1 ",1,1,relative_position,"[INST]  
 QUESTION: Is the switch on the left or right side of the towel?
0 left
1 right
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 0 ",0,1,relative_position
8,54.319786,54.433014,54.915836,55.088455,55.419796,55.80726,56.488663,57.45245,58.836273,61.3925,63.957535,68.645515,70.62218,74.41856,68.67314,62.928562,69.358406,75.17738,80.83055,84.2262,81.985886,87.10742,89.965935,94.743675,98.10166,100.734245,104.855446,109.68695,110.52141,116.31049,125.02887,131.19717,143.06804,All tokens,11,20,"[INST]  
 QUESTION: What is the color of the SUV car?
0 black
1 red
2 silver
3 blue
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 3 ",3,2,direct_attributes,"[INST]  
 QUESTION: What is the color of the SUV car?
0 black
1 red
2 silver
3 blue
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 2 ",2,2,direct_attributes
9,77.212875,77.360695,77.894455,78.108696,78.48488,78.98522,79.86321,80.98583,82.681206,85.51859,88.27983,92.90044,92.44758,95.25674,87.49715,80.16275,89.08429,95.53722,102.93591,106.772415,107.22594,116.06517,121.37437,127.09598,134.23044,135.28943,140.90121,146.99176,151.07092,160.21637,172.40881,180.13275,190.25139,All tokens,54,95,"[INST]  
 QUESTION: What is the color of the earring?
0 blue
1 red
2 silver
3 pink
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 1 ",1,0,direct_attributes,"[INST]  
 QUESTION: What is the color of the earring?
0 blue
1 red
2 silver
3 pink
Answer with the option's letter from the given choices directly.
Only provide answer and nothing else 


Answer:  [/INST] 2 ",2,0,direct_attributes
