,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,Mean over,idx_corrected,idx_main,outputwImg,predictionwImg,gold_referencewImg,tagwImg,outputwoImg,predictionwoImg,gold_referencewoImg,tagwoImg
0,11.03725,11.114521,11.380069,11.446369,11.528011,11.890457,12.490126,13.61273,15.18542,17.285938,20.402622,25.130255,29.62948,33.288685,36.83013,41.690083,45.37679,48.413803,51.66,53.159058,54.937202,54.573788,55.64493,55.786934,56.85328,55.327206,57.38359,58.02204,59.955357,60.63297,61.24817,62.131252,49.777576,All tokens,654,765,"USER:  
 QUESTION: Is the dog on the left side of the car?
OPTIONS:
0: yes
1: no

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,1,Spatial Relation,"USER:  
 QUESTION: Is the dog on the left side of the car?
OPTIONS:
0: yes
1: no

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,1,Spatial Relation
1,4.1744986,4.196177,4.41827,4.427707,4.4469643,4.5846415,4.798971,5.309091,5.995755,6.9438252,8.420918,10.85674,13.060005,15.213545,17.709131,20.510237,23.222813,25.003864,26.398632,27.56888,28.44928,28.707739,29.321587,29.811092,29.65569,28.741282,30.294369,30.809639,31.692095,32.01486,32.10026,32.717873,29.196829,All tokens,114,114,"USER:  
 QUESTION: How many birds are facing the right of frame?
OPTIONS:
0: 3
1: 2
2: 0
3: 1

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 2",2,3,Counting,"USER:  
 QUESTION: How many birds are facing the right of frame?
OPTIONS:
0: 3
1: 2
2: 0
3: 1

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,3,Counting
2,12.001674,12.094942,12.441069,12.520527,12.628187,13.117155,13.851586,15.127764,17.243998,20.124157,24.324507,29.424843,33.881157,37.562428,40.182858,46.03784,49.62389,52.559532,55.829674,57.75275,59.654644,59.592922,61.29503,61.8298,62.877426,62.10237,64.88859,65.416756,67.28762,67.68039,67.99997,67.95595,51.58373,All tokens,25,25,"USER:  
 QUESTION: How many yellow buses are there?
OPTIONS:
0: 2
1: 0
2: 1
3: 3

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 2",2,1,Counting,"USER:  
 QUESTION: How many yellow buses are there?
OPTIONS:
0: 2
1: 0
2: 1
3: 3

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,1,Counting
3,19.471094,19.633589,19.87008,20.197199,20.63417,21.663658,23.075193,24.931757,27.601147,31.097044,35.985947,41.64195,46.76795,50.542564,52.628773,59.787235,64.4307,67.61475,70.72348,71.73869,74.69521,74.38478,75.06724,74.81702,76.098595,74.875984,78.07783,79.157,82.24557,82.32957,82.764435,82.837166,63.4909,All tokens,281,281,"USER:  
 QUESTION: Which bounding box more accurately localizes and encloses the airplane?
OPTIONS:
0: Box A
1: Box B

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,1,Object Localization,"USER:  
 QUESTION: Which bounding box more accurately localizes and encloses the airplane?
OPTIONS:
0: Box A
1: Box B

Answer with the correct option from 0 to 1. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,1,Object Localization
4,8.319158,8.383888,8.692819,8.793347,8.991595,9.547649,10.403891,11.883363,13.574745,16.037617,19.781416,25.33219,29.98147,34.136776,38.46149,43.33027,47.129314,50.047424,52.444374,54.999878,56.702156,57.64699,59.083027,59.57468,60.789036,59.252594,61.32734,61.49587,62.68945,61.88085,61.100334,61.452274,41.679787,All tokens,250,250,"USER:  
 QUESTION: Which one picture follows the same pattern or rule established by the previous pictures?
OPTIONS:
0: Picture A
1: Picture B
2: Picture C
3: Picture D

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,0,IQ Test,"USER:  
 QUESTION: Which one picture follows the same pattern or rule established by the previous pictures?
OPTIONS:
0: Picture A
1: Picture B
2: Picture C
3: Picture D

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,0,IQ Test
5,9.522029,9.608928,9.7931595,9.890752,10.115197,10.77459,11.766342,13.487557,15.626756,18.50522,22.859941,28.748049,33.479782,37.44713,40.999577,45.998566,49.333103,51.44297,52.2021,53.723038,55.142307,55.066162,55.594032,54.86636,55.778343,53.45185,55.72919,55.310287,56.935947,56.48971,55.214584,55.571133,39.926807,All tokens,228,228,"USER:  
 QUESTION: Which one picture follows the same pattern or rule established by the previous pictures?
OPTIONS:
0: Picture A
1: Picture B
2: Picture C
3: Picture D

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,1,IQ Test,"USER:  
 QUESTION: Which one picture follows the same pattern or rule established by the previous pictures?
OPTIONS:
0: Picture A
1: Picture B
2: Picture C
3: Picture D

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,1,IQ Test
6,4.890581,4.9191957,5.239092,5.268802,5.3352175,5.5725827,5.9526043,6.6965685,7.619623,9.042592,11.297393,14.845463,18.030123,21.036106,24.350868,28.115059,31.426916,34.169876,36.29958,38.290596,39.896736,41.02038,41.895,43.00743,44.126728,43.40956,45.324802,45.42086,46.580185,46.08959,45.36847,45.542152,32.71592,All tokens,142,142,"USER:  
 QUESTION: Which one picture follows the same pattern or rule established by the previous pictures?
OPTIONS:
0: Picture A
1: Picture B
2: Picture C
3: Picture D

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,3,IQ Test,"USER:  
 QUESTION: Which one picture follows the same pattern or rule established by the previous pictures?
OPTIONS:
0: Picture A
1: Picture B
2: Picture C
3: Picture D

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,3,IQ Test
7,8.543858,8.605208,8.859241,8.878977,8.925835,9.19098,9.636706,10.5968075,11.985238,14.029706,17.198683,21.793737,25.895582,29.72199,33.810024,39.52532,44.22235,48.216583,51.536583,54.323227,56.892307,56.44041,57.782555,57.321186,58.601665,55.938793,58.379295,58.60597,60.25322,60.21887,59.95364,60.543415,47.958454,All tokens,104,104,"USER:  
 QUESTION: How many signs with arrows are in the picture?
OPTIONS:
0: 4
1: 1
2: 2
3: 3

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 1",1,2,Counting,"USER:  
 QUESTION: How many signs with arrows are in the picture?
OPTIONS:
0: 4
1: 1
2: 2
3: 3

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,2,Counting
8,25.572153,25.867197,26.284342,27.146828,28.432875,30.899681,34.263763,37.530838,42.38025,47.290768,53.64918,57.90775,63.59009,67.212166,67.07175,75.86925,80.13684,83.33895,87.33013,90.408585,92.8164,91.762,93.181595,92.72497,92.69491,91.67108,95.34708,96.43407,99.71179,99.976456,100.634674,100.52006,76.95668,All tokens,558,600,"USER:  
 QUESTION: Consider the surface color (color without shading) of the two points in the image. Which one is darker, or the color is about the same?
OPTIONS:
0: A is darker
1: B is darker
2: About the same

Answer with the correct option from 0 to 2. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 0",0,2,Relative Reflectance,"USER:  
 QUESTION: Consider the surface color (color without shading) of the two points in the image. Which one is darker, or the color is about the same?
OPTIONS:
0: A is darker
1: B is darker
2: About the same

Answer with the correct option from 0 to 2. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,2,Relative Reflectance
9,4.1776366,4.196283,4.4256964,4.4076595,4.3829107,4.4393525,4.5523252,4.893318,5.353982,6.090206,7.2598224,9.27626,11.25659,13.302909,15.93627,18.874638,22.01515,24.814962,27.149742,29.186432,30.686438,31.39689,32.487434,33.010185,33.71267,32.562077,33.99863,34.465973,35.334835,35.476738,35.555435,36.229225,30.557932,All tokens,89,89,"USER:  
 QUESTION: How many signs have black letters?
OPTIONS:
0: 2
1: 1
2: 4
3: 3

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT: 3",3,0,Counting,"USER:  
 QUESTION: How many signs have black letters?
OPTIONS:
0: 2
1: 1
2: 4
3: 3

Answer with the correct option from 0 to 3. Only provide the numeric and nothing else 


Answer:  ASSISTANT:",10000,0,Counting
