,accuracy,auroc,auprc,f1,precision,recall,embedding_level,layer,task,target
0,0.7333333333333333,0.7244444444444444,0.6957482024148691,0.7333333333333333,0.7333333333333333,0.7333333333333333,sentence_all,0,"['color', 'shape']","['red', 'cube']"
1,0.7333333333333333,0.7244444444444444,0.6948341356387333,0.7333333333333333,0.7333333333333333,0.7333333333333333,sentence_all,1,"['color', 'shape']","['red', 'cube']"
2,0.7,0.6799999999999999,0.6699269466916525,0.6666666666666666,0.75,0.6,sentence_all,2,"['color', 'shape']","['red', 'cube']"
3,0.7,0.68,0.6707050357050357,0.6666666666666666,0.75,0.6,sentence_all,3,"['color', 'shape']","['red', 'cube']"
4,0.6666666666666666,0.6666666666666666,0.6524351944351945,0.6428571428571429,0.6923076923076923,0.6,sentence_all,4,"['color', 'shape']","['red', 'cube']"
5,0.6666666666666666,0.6799999999999999,0.6623762718762718,0.6428571428571429,0.6923076923076923,0.6,sentence_all,5,"['color', 'shape']","['red', 'cube']"
6,0.6666666666666666,0.6799999999999999,0.6596398488789793,0.6428571428571429,0.6923076923076923,0.6,sentence_all,6,"['color', 'shape']","['red', 'cube']"
7,0.6666666666666666,0.6888888888888889,0.6680314572705877,0.6428571428571429,0.6923076923076923,0.6,sentence_all,7,"['color', 'shape']","['red', 'cube']"
8,0.6666666666666666,0.6977777777777778,0.6759924334924335,0.6428571428571429,0.6923076923076923,0.6,sentence_all,8,"['color', 'shape']","['red', 'cube']"
9,0.7,0.6933333333333332,0.6589794464794465,0.6666666666666666,0.75,0.6,sentence_all,9,"['color', 'shape']","['red', 'cube']"
10,0.7,0.6977777777777777,0.6582997168523484,0.6666666666666666,0.75,0.6,sentence_all,10,"['color', 'shape']","['red', 'cube']"
11,0.6666666666666666,0.7022222222222223,0.6754249943955826,0.6428571428571429,0.6923076923076923,0.6,sentence_all,11,"['color', 'shape']","['red', 'cube']"
12,0.7,0.6977777777777777,0.6760280195318559,0.6666666666666666,0.75,0.6,sentence_all,12,"['color', 'shape']","['red', 'cube']"
13,0.7,0.6844444444444444,0.7031689051689052,0.6666666666666666,0.75,0.6,sentence_all,13,"['color', 'shape']","['red', 'cube']"
14,0.7,0.72,0.7253697228697229,0.6896551724137931,0.7142857142857143,0.6666666666666666,sentence_all,14,"['color', 'shape']","['red', 'cube']"
15,0.7,0.768888888888889,0.786313377349183,0.6896551724137931,0.7142857142857143,0.6666666666666666,sentence_all,15,"['color', 'shape']","['red', 'cube']"
16,0.7333333333333333,0.7688888888888888,0.7664909356288667,0.7142857142857143,0.7692307692307693,0.6666666666666666,sentence_all,16,"['color', 'shape']","['red', 'cube']"
17,0.7333333333333333,0.8088888888888889,0.7830430875167718,0.7142857142857143,0.7692307692307693,0.6666666666666666,sentence_all,17,"['color', 'shape']","['red', 'cube']"
18,0.6666666666666666,0.8,0.7961461251167135,0.6428571428571429,0.6923076923076923,0.6,sentence_all,18,"['color', 'shape']","['red', 'cube']"
